"transaction_id","price","serial_number","set_play_id","transaction_datetime","buyer_username","seller_username","set_name","set_visual_id","series_number","version","circulation_count","play_description","player_name","date_of_moment","play_category","team_at_moment","listings","sold_amount"
"34162f2f-8e21-4da6-8758-fcc6379cd037","7","5292","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T06:24:17","huge_zucchini4904","mistahbrooks","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"c4937a71-a48c-49ed-aca6-5f55843ebed0","6","32924","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T06:16:30","frayed_raccoon8802","twin_pika4757","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"c757b1d3-35dd-4175-bec2-def44465ece6","8","3058","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T06:07:05","SnowboardBandit","huzo0","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"a3bf6e8c-b12a-44fa-88cd-ec232070cf3a","6","11429","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T06:00:18","nolinesmike","BalenS_22","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"8c9c7f5f-37e1-494b-857b-c6e1e260d4cb","7","10106","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T05:50:08","youblewa31lead","cavityking","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"b22d19c3-664a-432e-a0e2-cf63e33e8c78","5","5292","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T05:48:13","mistahbrooks","Juliakatarinaa","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"78e9e025-8007-47d3-8905-87ab883675ba","6","15001","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T05:42:13","chova84","cantguardtank","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"dcd26598-3bf7-4f0b-8ee8-ab3095f36df5","5","26487","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T05:33:30","Raphsantos","StaFi","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"38ee34b9-8eb3-428e-b1a0-656a85f93eee","6","6377","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T05:16:53","Redirected_Panda","AnimalJamKid","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"9952013c-775c-4c09-9c81-615f55200273","6","24572","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T05:08:19","Cubanatorrr","academic_fly5998","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"d28ab88c-f948-48cf-a549-8ba470af1623","7","3336","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T05:06:43","crypto_maniac","wacokid42","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"e8873d73-0f04-4914-b44a-536d85b14db6","6","5079","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T04:57:01","jvadnais","MarvelRShirk47","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"eeb54250-6039-4233-a1d5-2c17c3b988a6","7","7375","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T04:55:40","GiraffeKing","Trappy_617","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"34dc6a36-cbcb-4320-b8c8-a6c25caa2c19","6","11141","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T04:52:47","infernoman","DiscountedMomentsLLC","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"ac5cc194-996b-4a09-be81-87f860076030","4","11141","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T04:49:54","DiscountedMomentsLLC","mauri310","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"eea0a8a2-3762-4d1a-b2c7-8fa24c8c88ca","5","7930","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T04:48:42","norman","any_swiss_chard","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"1fe34d70-74ed-40db-b531-e705bade082c","5","15001","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T04:40:50","cantguardtank","delectable_vulture1770","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"db1374dd-dbb2-4f70-8edb-bd921fc09b5b","6","11886","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T04:37:54","Anggaputan1111","PepeTheHandsome","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"6c3439c9-398e-4bf5-9404-f95bbe096345","5","32924","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T04:19:42","twin_pika4757","Xandrell","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"f883b0fe-1135-4433-af95-405b073ddbc1","6","32630","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T04:18:48","vilinvi23","lae","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"c2403150-0eba-44ca-b171-61e944f05ea4","7","4745","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T04:07:52","831KG","Jellin","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"313da5b8-dee6-43f8-8efc-5ba84bafa692","5","29935","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:50:29","Scottie_Pippen_Millhouse","LanParty","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"d9a6d3b3-bf9b-48dd-ac4e-460773c9e1aa","6","11594","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:46:11","Lie","biodegradable_lioness1240","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"5277d7cb-ef1b-4148-9f46-3b42e7221d9d","6","16239","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:42:18","Jkq","ROCKEYTooomoon","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"ba400a5b-ea45-4993-af00-797a7dce6991","5","24572","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:33:03","academic_fly5998","3beard","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"04d3b61e-170a-4b5e-848b-73adcfc6f4b9","6","4745","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:32:44","Jellin","FinCarcajou","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"0b973eea-f69e-4f85-af62-f63540faef94","6","31100","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:25:47","druha29","cbaz03","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"376c4b20-ec97-4872-b68e-76a54c36543f","5","29669","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:24:27","Anomaly","nonstop_passionfruit1350","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"dfbb6c78-1e0e-4caf-bd38-324105fa397d","10","22022","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:23:02","avocado_beast","markusfarkus","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"17b0bd5f-c347-4082-ac8a-39e3584fe701","6","23649","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:20:27","Russo","GSKPOPS","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"464ad010-8133-4ab6-8dad-0392df8b02f3","6","15227","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:18:55","takxis","modern_ferret7495","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"54c29ff0-c4ea-408a-9e36-838876cbf46f","9","1513","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:18:30","Hispeed","bucksn6","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"2e7ac5dc-4883-4e5b-aaaf-a503fb317919","5","30708","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:13:03","Ahndc","Maxime8512","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"c36584df-f20c-499a-b79e-91ccb5cf6db7","5","14843","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:12:01","takxis","academic_apricots414","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"697670a6-8750-482c-a503-518c915a6377","8","4203","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:11:48","tricky8181","2nainz","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"f14aa075-8327-429c-af8f-8a1f7bdb4de1","6","28730","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:11:04","Sixers4L","Sloop","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"4eaa0807-60e6-4228-b6cc-c61fe281083f","6","33728","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:02:07","Neqreezy","Cannonballcam","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"622d9a49-c251-4c03-9c89-3bc431ada738","5","29647","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T03:00:28","CrazyCanuck","FatAbyss","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"378ba2b1-dc0f-4341-b749-760294824b42","4","22140","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:57:27","PapaGwan","tnc","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"76984296-8e1b-4076-8103-a5e6a2c8b8eb","6","28453","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:55:29","Jakalroosi","vc_santa","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"73809966-c7b0-4f86-ae41-4bda9b8ec8f9","8","3200","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:50:37","Osmith33","Meloje93","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"6ef9c035-6ac7-4a6c-9f8e-6d20f987712b","7","4114","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:50:31","Cbass47","Taven4527","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"46c77b82-052f-4abb-931e-c4b15f61bbed","6","6039","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:48:01","fingerlickinggood","HoffVE","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"dc1e0a4f-a5ac-498c-9504-90cb8ceabac0","6","34931","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:39:15","takxis","rman","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"6241a215-7988-4bd1-8c01-5a8d13f9dceb","6","22842","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:36:33","theduffy","Cocodrilo18","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"49bb3ac6-9207-4dbd-a8f8-2dc348dda84b","6","15362","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:34:14","coach_JLO","vc_santa","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"b1e18247-99e0-48de-afcf-5a439b29415d","6","15368","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:34:07","TrustTheProcess808","Seitl","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"016ba9bd-402b-4fa7-8c3e-99de84e0abca","5","3200","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:32:27","Meloje93","Sorrentino","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"16c35817-9828-4fea-b719-7d29cb8a8ddf","6","16417","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:32:14","Notorious_VIG","vc_santa","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"3f41c97b-6ca5-49fc-8ed9-ef4088736851","5","34931","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:31:04","rman","Spida2Gobert","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"8d7746a1-6c31-4b1a-880c-9b437de76f51","6","32482","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:30:29","Adam4President","Cannonballcam","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"5779122d-1747-460d-9f7b-5566d9e51d4b","8","6074","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:28:21","JJyumyum","ample_wallaby5937","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"ebfbdee2-cd7e-4c11-b86f-2349b4b9b56c","6","24975","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:27:02","PickleWrigs","Brandemonium","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"b16aac10-71d9-4a3d-86df-04e265892aa9","6","16538","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:26:20","Fedayee","jdecks7","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"46bfbe2d-efdf-41d5-abde-da601e9b7f8b","6","4203","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:23:01","2nainz","other_strawberries659","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"e08ca28d-5a9b-463d-96fc-3a78a2feb459","5","19359","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:22:24","infernoman","defrag","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"f486cf07-2f8d-4ce8-8b9a-ac88afbcc8fc","9","1365","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:20:32","schmooey","Kimoze","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"45d10ddb-29cd-4be7-8407-3828b3c6451b","5","10269","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:16:41","imdavid","Dhendi","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"26e6639f-47a4-4178-9443-3220467e71fd","6","30383","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:14:41","bulldog9519","EleetStrateejury","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
"c9f7b8a5-abbd-4320-ba1f-d39d116999fc","7","34607","04203011-416c-4464-8a3d-81f76f389182","2021-04-15T02:13:46","VinDawg9","Cyborg00","Base Set","SET_VISUAL_COMMON","2","0","35000","Josh Hart’s nose for the ball is next level. The New Orleans Pelicans wing crashes the boards in transition, just in time to clean up a missed layup with an easy put-back against the Sacramento Kings on February 1, 2021.","Josh Hart","2021-02-02T01:00:00","Dunk","New Orleans Pelicans","912","2125"
